distanceReconCSV
F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;F25;F26;F27;F28;F29;F30;F31;F32;F33;F34;F35;
18.545760000000023;8.96192000000002;70.19499999999998;33.36000000000002;71.58499999999994;29.885000000000044;11.814999999999943;1.3900000000000432;143.16999999999933;29.189999999999944;144.55999999999915;31.27499999999997;8.340000000000035;37.52999999999997;68.11000000000001;121.62499999999969;25.71499999999992;16.680000000000064;51.430000000000085;55.600000000000136;18.764999999999873;92.43499999999993;20.850000000000136;97.29999999999995;2.779999999999973;115.36999999999942;115.36999999999986;122.31999999999927;58.37999999999988;27.799999999999955;58.380000000000116;48.6500000000001;279.3899999999983;270.35499999999774;
51.28383999999978;12.50999999999999;68.805;33.36;71.58499999999994;29.190000000000047;12.50999999999999;1.389999999999986;142.47499999999926;1.3900000000000996;28.494999999999887;145.25499999999923;31.27499999999997;7.644999999999982;37.530000000000086;68.10999999999987;121.62499999999955;25.02000000000021;17.374999999999996;51.43000000000008;56.29500000000005;19.45999999999981;91.04500000000009;21.545000000000073;73.66999999999986;23.63000000000011;2.779999999999974;115.36999999999942;113.97999999999979;122.31999999999945;59.76999999999976;27.105000000000015;57.68499999999995;50.0400000000002;277.99999999999795;271.0499999999979;
61.989720000000055;11.815000000000026;69.50000000000003;33.36000000000002;71.58499999999992;28.495000000000008;14.595000000000024;143.8649999999994;27.799999999999958;145.25499999999917;31.27499999999998;7.644999999999983;37.53000000000008;68.10999999999989;122.31999999999961;24.325000000000042;18.07000000000017;51.42999999999983;56.29500000000007;18.06999999999994;92.43499999999995;20.155000000000207;74.365;22.93499999999995;4.170000000000073;115.36999999999942;115.36999999999966;120.92999999999965;59.769999999999754;26.410000000000082;58.37999999999988;50.04000000000019;277.9999999999982;271.0499999999979;
